id;name;description;price;shipping;enabled;quantity;source_url;category_ids
883;temp prod name with ID: 883;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-maxi-szary-316;221,226,227,234,235,236,238,286
884;temp prod name with ID: 884;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-maxi-czarny-315;221,224,227,234,235,236,238,286
885;temp prod name with ID: 885;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-maxi-bialy-314;221,223,227,234,235,236,238,286
886;temp prod name with ID: 886;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-bialy-313;221,223,227,234,235,236,238,286
887;temp prod name with ID: 887;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-szary-312;221,226,227,234,235,236,238,286
888;temp prod name with ID: 888;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lobo-czarny-311;221,224,227,234,235,236,238,286
889;temp prod name with ID: 889;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-2-bialy-298;221,223,227,234,235,236,239,286
890;temp prod name with ID: 890;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-2-szary-297;221,226,227,234,235,236,239,286
891;temp prod name with ID: 891;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-2-czarny-296;221,224,227,234,235,236,239,286
892;temp prod name with ID: 892;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-maxi-szary-293;221,226,227,234,235,236,238,286
893;temp prod name with ID: 893;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-1-szary-289;221,226,227,234,235,236,237,286
894;temp prod name with ID: 894;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-orbis-2-szary-277;221,226,227,234,235,236,239,286
895;temp prod name with ID: 895;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-loopez-czarny-zloty-239;221,232,233,234,235,236,238,286
896;temp prod name with ID: 896;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-loopez-czarny-miedz-238;221,232,233,234,235,236,238,286
897;temp prod name with ID: 897;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-loopez-czarny-chrom-237;221,232,233,234,235,236,238,286
898;temp prod name with ID: 898;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-30-czarny-228;221,224,232,233,234,235,236,238,286,288
899;temp prod name with ID: 899;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-30-bialy-227;221,223,232,233,234,235,236,238,286
900;temp prod name with ID: 900;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lokko-55-czarny-204;221,224,235,236,286
901;temp prod name with ID: 901;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lokko-55-bialy-203;221,223,235,236,286
902;temp prod name with ID: 902;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lokko-45-czarny-202;221,224,235,236,286
903;temp prod name with ID: 903;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lokko-45-bialy-201;221,223,235,236,286
904;temp prod name with ID: 904;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-vega-60-bialy-180;221,223,235,236,286
905;temp prod name with ID: 905;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-vega-60-czarny-179;221,224,235,236,286
906;temp prod name with ID: 906;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-vega-70-czarny-178;221,224,235,236,286
907;temp prod name with ID: 907;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-vega-70-bialy-177;221,223,235,236,286
908;temp prod name with ID: 908;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-100-czarny-170;221,224,235,236,286
909;temp prod name with ID: 909;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-100-bialy-169;221,223,235,236,286
910;temp prod name with ID: 910;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-90-czarny-168;221,224,235,236,286
911;temp prod name with ID: 911;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-90-bialy-167;221,223,235,236,286
912;temp prod name with ID: 912;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-80-czarny-166;221,224,235,236,286
913;temp prod name with ID: 913;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-80-bialy-165;221,223,235,236,286
914;temp prod name with ID: 914;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-70-czarny-164;221,224,235,236,286
915;temp prod name with ID: 915;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-70-bialy-163;221,223,235,236,286
916;temp prod name with ID: 916;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-60-czarny-162;221,224,235,236,286
917;temp prod name with ID: 917;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-60-bialy-161;221,223,235,236,286
918;temp prod name with ID: 918;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-50-czarny-160;221,224,235,236,286
919;temp prod name with ID: 919;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-50-bialy-159;221,223,235,236,286
920;temp prod name with ID: 920;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-30-czarny-158;221,224,235,236,240,286
921;temp prod name with ID: 921;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-skala-30-bialy-157;221,223,235,236,240,286
922;temp prod name with ID: 922;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-70-bialy-142;221,223,235,236,286
923;temp prod name with ID: 923;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-70-czarny-141;221,224,235,236,286
924;temp prod name with ID: 924;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-60-czarny-140;221,224,235,236,286
925;temp prod name with ID: 925;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-60-bialy-139;221,223,235,236,286
926;temp prod name with ID: 926;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-50-czarny-138;221,224,235,236,286
927;temp prod name with ID: 927;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-otto-50-bialy-137;221,223,235,236,286
928;temp prod name with ID: 928;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-luna-4-bialy-127;221,223,235,236,286
929;temp prod name with ID: 929;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-luna-3-bialy-126;221,223,235,236,286
930;temp prod name with ID: 930;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-luna-2-bialy-125;221,223,235,236,286,288
931;temp prod name with ID: 931;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-luna-1-bialy-124;221,223,235,236,286
932;temp prod name with ID: 932;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-pablo-czarna-85;221,233,234,235,236,238,286
933;temp prod name with ID: 933;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-pablo-biala-84;221,233,234,235,236,238,286
934;temp prod name with ID: 934;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ariz-naturalne-drewno-73;221,230,235,236,237,286
935;temp prod name with ID: 935;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-salgado-naturalne-drewno-68;221,230,235,236,237,286
936;temp prod name with ID: 936;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quatro-2-naturalne-drewno-63;221,230,233,234,235,236,238,286
937;temp prod name with ID: 937;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quatro-1-naturalne-drewno-62;221,230,233,234,235,236,238,286
938;temp prod name with ID: 938;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-basic-2-naturalne-drewno-61;221,230,233,234,235,236,238,286
939;temp prod name with ID: 939;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-valde-140-beton-43;221,226,228,234,235,236,238,286
940;temp prod name with ID: 940;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ariz-beton-40;221,226,228,235,236,237,286
941;temp prod name with ID: 941;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-salgado-beton-35;221,226,228,235,236,237,286
942;temp prod name with ID: 942;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quatro-1-beton-30;221,226,228,233,234,235,236,238,286
943;temp prod name with ID: 943;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quatro-2-beton-29;221,226,228,233,234,235,236,238,286
944;temp prod name with ID: 944;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-basic-2-beton-28;221,226,228,233,234,235,236,238,286
945;temp prod name with ID: 945;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-basic-1-beton-27;221,226,228,233,234,235,236,238,286,288
946;temp prod name with ID: 946;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-3l-czarna-2490;221,260,262,270,272,274,276,277,283,287
947;temp prod name with ID: 947;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-3p-czarna-2489;221,260,262,270,272,274,276,277,283,287
948;temp prod name with ID: 948;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-tulos-czarny-2487;221,224,232,233,235,236,238,260,287
949;temp prod name with ID: 949;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-1-czarna-2488;221,260,262,270,272,274,276,277,279,287
950;temp prod name with ID: 950;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-3p-biala-2485;221,260,261,270,272,274,276,277,283,287
951;temp prod name with ID: 951;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-3l-biala-2486;221,260,261,270,272,274,276,277,283,287
952;temp prod name with ID: 952;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/lampa-wiszaca-tulos-1-bialy-2484;221,260,261,270,272,274,276,277,279,287
953;temp prod name with ID: 953;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-15-czarny-2482;221,224,231,233,234,235,236,239,287
954;temp prod name with ID: 954;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-tulos-bialy-2483;221,223,232,233,235,236,238,260,287
955;temp prod name with ID: 955;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-13-czarny-2481;221,224,231,233,234,235,236,239,287
956;temp prod name with ID: 956;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-11-czarny-2480;221,224,231,233,234,235,236,239,287
957;temp prod name with ID: 957;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-15-bialy-2479;221,223,231,233,234,235,236,239,287
958;temp prod name with ID: 958;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-13-bialy-2478;221,223,231,233,234,235,236,239,287
959;temp prod name with ID: 959;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-sunde-11-bialy-2477;221,223,231,233,234,235,236,239,287
960;temp prod name with ID: 960;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-square-1-bialy-2475;221,239,287
961;temp prod name with ID: 961;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-square-3-bialy-2476;221,287
962;temp prod name with ID: 962;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-circle-3b-bialy-2473;221,232,233,235,236,287
963;temp prod name with ID: 963;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-circle-4-bialy-2474;221,232,233,235,236,287
964;temp prod name with ID: 964;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-circle-1-bialy-2471;221,223,231,233,235,236,239,286,287
965;temp prod name with ID: 965;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-circle-3a-bialy-2472;221,232,233,235,236,287
966;temp prod name with ID: 966;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-norano-czarny-2467;221,224,232,233,234,235,236,238,287
967;temp prod name with ID: 967;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-norano-2-czarny-2468;221,224,232,233,234,235,236,238,287
968;temp prod name with ID: 968;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-duomo-6-687;243,245,246,249,250,251,254,286,288
969;temp prod name with ID: 969;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-minerwa-5-czarny-667;243,245,246,249,250,251,254,286,288
970;temp prod name with ID: 970;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-minerwa-5-bialy-666;243,244,246,249,250,251,254,286
971;temp prod name with ID: 971;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-lango-6-czarny-808;243,245,246,248,249,250,251,254,286
972;temp prod name with ID: 972;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-lango-5-czarny-807;243,245,246,248,249,250,251,254,286
973;temp prod name with ID: 973;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-lango-3-czarny-806;243,245,246,248,249,250,251,253,286
974;temp prod name with ID: 974;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-hector-4-bialy-751;243,244,246,253,286
975;temp prod name with ID: 975;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-hector-6-bialy-750;243,244,246,253,286
976;temp prod name with ID: 976;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-hector-8-bialy-749;243,244,246,253,286
977;temp prod name with ID: 977;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-vector-8-czarny-748;243,245,246,253,286
978;temp prod name with ID: 978;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-vector-6-czarny-747;243,245,246,253,286,288
979;temp prod name with ID: 979;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-vector-4-czarny-746;243,245,246,253,286
980;temp prod name with ID: 980;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-piccolo-5-704;243,245,246,249,250,251,254,286
981;temp prod name with ID: 981;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-piccolo-3-703;243,245,246,249,250,251,254,286
982;temp prod name with ID: 982;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-stark-5-czarny-695;243,245,246,249,250,251,257,286
983;temp prod name with ID: 983;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-stark-3-czarny-694;243,245,246,249,250,251,255,286
984;temp prod name with ID: 984;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-duomo-5-686;243,245,246,249,250,251,254,286
985;temp prod name with ID: 985;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-duomo-3d-685;243,245,246,249,250,251,254,286
986;temp prod name with ID: 986;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/zyrandol-duomo-3m-684;243,245,246,249,250,251,254,286
